monitor_point_code,monitor_point_name,province_name,city_name,county_name,monitor_point_type,scale,warning_level,longitude,latitude,threaten_population,threaten_residents,threaten_assets,avg_slope,lithology,induce_factors,current_status,is_hidden_danger
623022010062,代吾纳滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,小,黄色,103.270833,34.731111,120.0,24.0,100.0,,,降雨,,0
623022010063,草岔沟滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,未分级,黄色,103.505752,34.649111,15.0,0.0,100.0,,,"降雨,人为因素",,0
623022010064,龙马沟滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,中,未定级,103.561389,34.625278,93.0,19.0,500.0,,,"地震,降雨",,0
623022010066,牙乍滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,小,未定级,103.381417,34.632167,123.0,19.0,600.0,,,降雨,,0
623022010069,柯别滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,中,蓝色,103.430556,34.668333,55.0,12.0,300.0,,,"地震,降雨",,0
623022010070,卡别牙滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,小,蓝色,103.433331,34.662778,151.0,30.0,100.0,,,降雨,,0
623022010072,哲子纳滑坡、泥石流,甘肃省,甘南藏族自治州,卓尼县,滑坡,小,蓝色,103.266806,34.739389,56.0,12.0,600.0,,,"人为因素,降雨",,0
623022010077,卓逊川滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,小,蓝色,103.518861,34.722778,60.0,10.0,50.0,,,降雨,,0
623022010079,西当滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,小,蓝色,103.517701,34.723361,486.0,97.0,900.0,,,"降雨,地震",,0
623022010080,古路坪村古路坪滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,未分级,蓝色,103.79596,34.77014,18.0,0.0,800.0,,,降雨,,0
623022010082,包舍口滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,中,蓝色,103.851161,34.90228,180.0,42.0,300.0,,,降雨,,0
623022010086,阴山滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,中,未定级,103.417184,34.740098,70.0,14.0,6500.0,,,"地震,降雨",,0
623022010087,家麻沟滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,小,未定级,103.860407,34.767495,60.0,10.0,50.0,,,降雨,,0
623022010092,杓哇乡滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,大,未定级,103.573333,34.981389,9.0,2.0,70.0,,,"地震,降雨",,0
623022010094,头林村滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,中,蓝色,103.869758,34.831905,38.0,9.0,200.0,,,"地震,降雨",,0
623022010101,阴加山滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,中,未定级,103.121611,34.500472,69.0,14.0,800.0,,,降雨,,0
623022010102,坑扎村滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,小,红色,103.889029,34.763603,190.0,40.0,1000.0,,,"降雨,人为因素",,0
623022010103,宗石村2号滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,中,未定级,103.849674,34.88147,7.0,2.0,90.0,,,"降雨,地震",,0
623022010106,下青泥河村滑坡,甘肃省,甘南藏族自治州,卓尼县,滑坡,未分级,未定级,103.458194,34.694944,60.0,0.0,200.0,,,"降雨,人为因素",,0
623022030055,峡地沟泥石流,甘肃省,甘南藏族自治州,卓尼县,泥石流,未分级,未定级,103.824722,34.768889,150.0,0.0,1500.0,,,"降雨,地震",,0
623022030078,耍拉沟泥石流,甘肃省,甘南藏族自治州,卓尼县,泥石流,未分级,蓝色,103.865556,34.879722,335.0,0.0,2500.0,,,"地震,降雨",,0
623022030094,叶儿沟泥石流,甘肃省,甘南藏族自治州,卓尼县,泥石流,未分级,蓝色,103.494727,34.584165,240.0,0.0,1500.0,,,"地震,降雨",,0
623022030098,上河村冰角沟泥石流,甘肃省,甘南藏族自治州,卓尼县,泥石流,未分级,未定级,103.498981,34.590294,500.0,0.0,3000.0,,,"地震,降雨",,0
623023000013,舟曲县立节镇花坪村不稳定斜坡,甘肃省,甘南藏族自治州,舟曲县,崩塌,未分级,未定级,104.0821,33.8916,85.0,0.0,150.0,,,"地震,降雨",,0
623023000016,舟曲县博峪镇哈吾诺村不稳定斜坡,甘肃省,甘南藏族自治州,舟曲县,崩塌,未分级,未定级,104.391111,33.432278,673.0,0.0,1000.0,,,"降雨,地震",,0
623023010079,舟曲县曲拱坝乡勿子坝村,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,橙色,104.583728,33.451742,26.0,0.0,77.0,,,"地震,降雨",,0
623023010080,舟曲县巴藏乡前北山村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,黄色,104.011521,33.923991,89.0,0.0,400.0,,,"地震,降雨",,0
623023010087,舟曲县大川石门沟村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,未定级,104.499166,33.676666,20.0,6.0,1500.0,,,"地震,降雨,其它",,0
623023010091,舟曲县博峪镇柱龙诺村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,蓝色,104.389722,33.4325,65.0,0.0,90.0,,,"地震,降雨",,0
623023010093,南峪乡旧寨村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,蓝色,104.399444,33.715555,160.0,35.0,550.0,,,"地震,降雨",,0
623023010094,舟曲县大川镇泄流坡村虎家崖社,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,未定级,104.409079,33.739964,345.0,69.0,1500.0,,,"地震,降雨,其它",,0
623023010095,舟曲县果耶乡磨里村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,蓝色,104.431388,33.653888,57.0,10.0,150.0,,,"降雨,地震",,0
623023010099,憨班乡查拉滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,黄色,104.190544,33.910606,37.0,6.0,150.0,,,"地震,降雨",,0
623023010102,东山乡中牌村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,特大,红色,104.509872,33.730485,1300.0,120.0,8000.0,,,"地震,降雨",,0
623023010103,插岗乡嘎尔村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,蓝色,104.346421,33.584791,204.0,39.0,1500.0,,,"地震,降雨,人为因素,其它",,0
623023010104,舟曲县拱坝乡阳庄山村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,未定级,104.2,33.812611,210.0,53.0,735.0,,,"其它,地震,降雨,人为因素",,0
623023010106,东山乡暖泉滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,蓝色,104.485277,33.719388,178.0,55.0,800.0,,,降雨,,0
623023010107,江盘乡河南村河南滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,橙色,104.370055,33.771694,420.0,107.0,2000.0,,,"地震,降雨,其它",,0
623023010108,舟曲县八楞乡阳山村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,未定级,104.509799,33.600784,87.0,0.0,66.0,,,"地震,降雨",,0
623023010109,舟曲县插岗角绕村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,蓝色,104.371732,33.573919,190.0,0.0,1000.0,,,降雨,,0
623023010111,江盘乡姚家楞村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,蓝色,104.374611,33.755555,105.0,30.0,460.0,,,"地震,降雨,其它",,0
623023010112,舟曲县曲瓦乡宵藏村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,未定级,103.953397,33.869361,88.0,0.0,190.0,,,"地震,降雨",,0
623023010114,大川乡泄流坡滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,未定级,104.423055,33.742222,80.0,16.0,4000.0,,,"地震,降雨",,0
623023010116,拱坝乡坎坎坝滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,红色,104.519722,33.501111,87.0,24.0,440.0,,,降雨,,0
623023010120,憨班乡古当村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,未定级,104.210074,33.838936,200.0,53.0,1200.0,,,"地震,降雨,人为因素,其它",,0
623023010121,峰迭乡阴山村,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,未定级,104.258006,33.790984,405.0,101.0,196.0,,,降雨,,0
623023010122,舟曲县曲告纳乡木耳村河坝,甘肃省,甘南藏族自治州,舟曲县,滑坡,小,橙色,104.667108,33.441313,12.0,3.0,24.0,,,降雨,,0
623023010125,江盘乡端山村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,红色,104.3622,33.761678,800.0,200.0,3560.0,,,"地震,降雨,其它",,0
623023010126,中牌乡下庄滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,蓝色,104.507638,33.740111,350.0,90.0,1500.0,,,降雨,,0
623023010127,城关镇真牙头村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,未定级,104.34495,33.796897,362.0,72.0,1400.0,,,"地震,降雨,人为因素,其它",,0
623023010128,舟曲县城关镇交警大队左侧,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,黄色,104.380995,33.775144,124.0,49.0,600.0,,,"地震,降雨",,0
623023010129,舟曲县大川镇通化头村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,蓝色,104.476655,33.676387,189.0,0.0,20.0,,,"地震,降雨",,0
623023010130,真庄滑坡隐患点,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,蓝色,104.27,33.656666,730.0,107.0,3420.0,,,"地震,降雨,人为因素,其它",,0
623023010131,武坪乡河那滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,红色,104.29013,33.61262,95.0,13.0,400.0,,,"地震,降雨,人为因素,其它",,0
623023010134,博峪乡第二坎滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,蓝色,104.393056,33.430278,235.0,0.0,100.0,,,降雨,,0
623023010135,八楞乡林家山滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,未定级,104.563611,33.5725,193.0,41.0,860.0,,,"地震,降雨,其它",,0
623023010137,舟江盘乡阳山村阳山滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,黄色,104.382777,33.733611,80.0,140.0,4000.0,,,"其它,地震,降雨,人为因素",,0
623023010138,憨班铺滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,未定级,104.173776,33.874379,20.0,5.0,80.0,,,"地震,降雨,加载",,0
623023010139,憨班乡老沟滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,红色,104.195744,33.912694,612.0,120.0,2000.0,,,"地震,降雨,人为因素,其它",,0
623023010140,舟曲县果耶乡虎家梁村,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,蓝色,104.435361,33.626935,88.0,26.0,155.0,,,降雨,,0
623023010141,舟曲县果耶乡前山村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,未定级,104.479875,33.641286,68.0,12.0,124.0,,,"地震,降雨",,0
623023010142,大峪乡大崖滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,红色,104.081897,33.800777,270.0,70.0,980.0,,,"地震,降雨,其它",,0
623023010143,立节北山滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,红色,104.068056,33.899722,3200.0,0.0,30000.0,,,"降雨,地震",,0
623023010144,舟曲县江盘乡河南牡丹坡滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,未定级,104.370691,33.775952,100.0,25.0,1300.0,,,"地震,降雨,其它",,0
623023010145,舟曲县东山乡毛家村,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,未定级,104.521496,33.744515,20.0,0.0,160.0,,,"降雨,人为因素",,0
623023010149,舟曲县八愣乡阳山里滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,小,红色,104.509166,33.601004,56.0,19.0,150.0,,,"地震,降雨",,0
623023010152,曲瓦乡水泉村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,黄色,103.996178,33.904485,300.0,76.0,1800.0,,,"其它,地震,降雨",,0
623023010156, 拱坝乡驼骆山村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,蓝色,104.487091,33.506287,60.0,13.0,550.0,,,"地震,降雨",,0
623023010157,果耶乡吾德村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,蓝色,104.403055,33.646666,129.0,30.0,2000.0,,,降雨,,0
623023010158,东山镇张家村牙豁口滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,蓝色,104.514455,33.741125,7152.0,1741.0,20000.0,,,降雨,,0
623023010159,拱坝乡卧勒村下先锋组滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,小,红色,104.55319,33.468594,10.0,2.0,75.0,,,降雨,,0
623023010160,宵藏村下莫藏滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,未定级,103.97153,33.890611,112.0,30.0,650.0,,,"地震,降雨,加载",,0
623023010161,大峪乡前马村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,橙色,104.097777,33.800555,65.0,17.0,230.0,,,"地震,降雨,其它",,0
623023010162,拱坝乡拱坝村滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,蓝色,104.531413,33.483983,470.0,95.0,2000.0,,,降雨,,0
623023010485,舟曲县大川镇两河口,甘肃省,甘南藏族自治州,舟曲县,滑坡,中,蓝色,104.484319,33.696877,345.0,66.0,1000.0,,,"地震,降雨,人为因素",,0
623023010490,舟曲县城关镇罗家峪滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,大,未定级,104.386689,33.782394,160.0,46.0,3000.0,,,"降雨,地震",,0
623023010493,东山镇张家村牙豁口滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,未定级,104.527966,33.742876,160.0,0.0,1500.0,,,"地震,人为因素",,0
623023010495,武滩山滑坡,甘肃省,甘南藏族自治州,舟曲县,滑坡,未分级,蓝色,104.2795,33.835964,395.0,0.0,3400.0,,,"地震,降雨,人为因素",,0
623023020012,舟曲县曲告纳乡木头岭村,甘肃省,甘南藏族自治州,舟曲县,崩塌,大,蓝色,104.559835,33.33075,54.0,26.0,33.0,,,"地震,降雨",,0
623023020013,舟曲县博峪乡尖格朗村,甘肃省,甘南藏族自治州,舟曲县,崩塌,未分级,蓝色,104.441413,33.415432,65.0,0.0,32.0,,,"地震,降雨",,0
623023020014,舟曲县拱坝乡勿一族崩塌,甘肃省,甘南藏族自治州,舟曲县,崩塌,未分级,未定级,104.530399,33.45086,24.0,0.0,77.0,,,"地震,降雨",,0
623023020015,舟曲县插岗乡恰瓦村崩塌,甘肃省,甘南藏族自治州,舟曲县,崩塌,未分级,橙色,104.405892,33.554725,20.0,0.0,6000.0,,,降雨,,0
623023020016,舟曲县曲瓦乡拜藏村,甘肃省,甘南藏族自治州,舟曲县,崩塌,未分级,未定级,103.976974,33.898799,38.0,0.0,50.0,,,"地震,降雨",,0
623023020017,舟曲县峰迭新区阴山沟1号,甘肃省,甘南藏族自治州,舟曲县,崩塌,中,未定级,104.221533,33.818946,35.0,11.0,25.0,,,"地震,降雨",,0
623023020019,舟曲县东山乡石家山村,甘肃省,甘南藏族自治州,舟曲县,崩塌,大,蓝色,104.467222,33.731389,55.0,19.0,40.0,,,"地震,降雨",,0
623023020020,舟曲县拱坝乡尖刀村滑坡,甘肃省,甘南藏族自治州,舟曲县,崩塌,未分级,未定级,104.530989,33.483792,66.0,0.0,50.0,,,"地震,降雨",,0
623023020021,舟曲县武坪乡那下村,甘肃省,甘南藏族自治州,舟曲县,崩塌,大,未定级,104.308889,33.605,18.0,3.0,20.0,,,"地震,降雨",,0
623023020022,舟曲县插岗乡插岗村危岩体,甘肃省,甘南藏族自治州,舟曲县,崩塌,未分级,未定级,104.402574,33.551178,56.0,0.0,240.0,,,"地震,降雨",,0
623023030088,舟曲县峰迭镇瓜咱沟村泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,黄色,104.247222,33.809722,60.0,10.0,200.0,,,降雨,,0
623023030089,舟曲县憨班镇黑峪沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.180555,33.880277,56.0,12.0,180.0,,,降雨,,0
623023030090,项哈沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.190611,33.872111,215.0,53.0,960.0,,,暴雨/强降雨,,0
623023030093,花年城泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,未定级,104.083722,33.892583,950.0,158.0,4000.0,,,暴雨/强降雨,,0
623023030095,舟曲县曲瓦乡寺北沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,103.9875,33.916389,87.0,0.0,210.0,,,降雨,,0
623023030096,舟曲县大川镇石门沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.499444,33.676666,145.0,12.0,250.0,,,降雨,,0
623023030098,舟曲县果耶乡甘子沟村泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,黄色,104.444444,33.6325,110.0,10.0,210.0,,,降雨,,0
623023030102,舟曲县大峪乡建立沟村泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.037222,33.843888,44.0,0.0,168.0,,,降雨,,0
623023030103,舟曲县大峪乡得力坎村泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,红色,104.0325,33.863888,32.0,0.0,160.0,,,降雨,,0
623023030105,阳山沟,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.218807,33.818288,68.0,20.0,300.0,,,暴雨/强降雨,,0
623023030107,舟曲县曲告纳乡庄房坝村泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.603199,33.401605,75.0,14.0,220.0,,,降雨,,0
623023030109,舟曲县博峪乡第二坎沟口泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,未定级,104.393803,33.432894,108.0,0.0,200.0,,,降雨,,0
623023030111,舟曲县博峪乡开麻村泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,黄色,104.411722,33.439864,150.0,0.0,290.0,,,降雨,,0
623023030113,舟曲县武坪乡峡子沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,黄色,104.349972,33.616667,55.0,10.0,190.0,,,降雨,,0
623023030118,舟曲县立节乡立节村（1沟帮）泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.063888,33.898888,110.0,0.0,210.0,,,降雨,,0
623023030119,舟曲县大峪乡多拉村年藏组泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,黄色,104.031388,33.858333,18.0,0.0,20.0,,,降雨,,0
623023030120,城关乡三眼峪沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,红色,104.373611,33.793889,358.0,0.0,2450.0,,,降雨,,0
623023030132,城关乡罗家峪沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.376667,33.788333,430.0,0.0,2600.0,,,降雨,,0
623023030134,萨尔诺沟,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.302333,33.6,160.0,41.0,700.0,,,暴雨/强降雨,,0
623023030135,舟曲县武平镇武坪村大水沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,红色,104.336667,33.596944,70.0,14.0,200.0,,,降雨,,0
623023030136,舟曲县插岗乡嘎尔沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,未定级,104.354167,33.581389,60.0,0.0,200.0,,,降雨,,0
623023030137,干涧坝泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,未定级,104.445719,33.557553,120.0,32.0,780.0,,,暴雨/强降雨,,0
623023030144,舟曲县大峪乡油坊沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.040833,33.873055,98.0,0.0,180.0,,,降雨,,0
623023030148,勿一族河坝泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,未定级,104.584491,33.452136,168.0,42.0,500.0,,,暴雨/强降雨,,0
623023030150,舟曲县拱坝乡卡子沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.534966,33.482765,140.0,0.0,230.0,,,降雨,,0
623023030152,城关乡沙川村庙儿沟泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.3125,33.778333,175.0,0.0,210.0,,,降雨,,0
623023030153,峰迭乡磨沟村泥石流,甘肃省,甘南藏族自治州,舟曲县,泥石流,未分级,蓝色,104.290278,33.791944,120.0,14.0,570.0,,,降雨,,0
